disease_or_syndrome	degree_of	pathologic_function
experimental_model_of_disease	degree_of	disease_or_syndrome
disease_or_syndrome	degree_of	neoplastic_process
clinical_attribute	result_of	organ_or_tissue_function
mental_process	result_of	anatomical_abnormality
environmental_effect_of_humans	result_of	biologic_function
organism_attribute	result_of	natural_phenomenon_or_process
organism_function	result_of	environmental_effect_of_humans
cell_or_molecular_dysfunction	result_of	organ_or_tissue_function
neoplastic_process	result_of	human_caused_phenomenon_or_process
physiologic_function	result_of	disease_or_syndrome
anatomical_abnormality	affects	mammal
organism_function	affects	disease_or_syndrome
physiologic_function	affects	fish
mental_process	affects	archaeon
cell_component	affects	cell_function
regulation_or_law	affects	self_help_or_relief_organization
mental_process	affects	individual_behavior
experimental_model_of_disease	affects	organism_function
biomedical_or_dental_material	interacts_with	receptor
pharmacologic_substance	interacts_with	chemical
immunologic_factor	interacts_with	receptor
vertebrate	interacts_with	mammal
chemical_viewed_structurally	interacts_with	inorganic_chemical
reptile	interacts_with	human
population_group	interacts_with	group
vertebrate	interacts_with	organism
animal	isa	organism
chemical	isa	entity
organ_or_tissue_function	isa	event
population_group	isa	conceptual_entity
cell_component	isa	physical_object
pharmacologic_substance	isa	physical_object
organic_chemical	isa	chemical
classification	isa	entity
vitamin	complicates	organ_or_tissue_function
therapeutic_or_preventive_procedure	complicates	mental_or_behavioral_dysfunction
pathologic_function	complicates	mental_or_behavioral_dysfunction
antibiotic	complicates	disease_or_syndrome
biologically_active_substance	complicates	cell_or_molecular_dysfunction
biologically_active_substance	complicates	cell_function
disease_or_syndrome	complicates	experimental_model_of_disease
cell_or_molecular_dysfunction	complicates	mental_or_behavioral_dysfunction
qualitative_concept	evaluation_of	research_activity
finding	evaluation_of	genetic_function
finding	evaluation_of	organism_attribute
sign_or_symptom	evaluation_of	pathologic_function
qualitative_concept	evaluation_of	molecular_biology_research_technique
qualitative_concept	evaluation_of	therapeutic_or_preventive_procedure
sign_or_symptom	evaluation_of	physiologic_function
finding	evaluation_of	pathologic_function
cell_function	process_of	mental_process
mental_process	process_of	genetic_function
disease_or_syndrome	process_of	experimental_model_of_disease
molecular_function	process_of	genetic_function
mental_or_behavioral_dysfunction	process_of	neoplastic_process
molecular_function	process_of	organism_function
pathologic_function	process_of	organ_or_tissue_function
cell_or_molecular_dysfunction	process_of	mental_process
mental_process	co-occurs_with	organ_or_tissue_function
laboratory_or_test_result	co-occurs_with	finding
neoplastic_process	co-occurs_with	cell_or_molecular_dysfunction
experimental_model_of_disease	co-occurs_with	congenital_abnormality
organism_function	co-occurs_with	genetic_function
cell_or_molecular_dysfunction	co-occurs_with	experimental_model_of_disease
organism_function	co-occurs_with	organ_or_tissue_function
disease_or_syndrome	co-occurs_with	mental_or_behavioral_dysfunction
diagnostic_procedure	associated_with	disease_or_syndrome
social_behavior	associated_with	age_group
geographic_area	associated_with	pathologic_function
disease_or_syndrome	associated_with	mental_or_behavioral_dysfunction
disease_or_syndrome	associated_with	cell_or_molecular_dysfunction
laboratory_procedure	associated_with	congenital_abnormality
educational_activity	associated_with	neoplastic_process
individual_behavior	associated_with	injury_or_poisoning
professional_or_occupational_group	diagnoses	pathologic_function
laboratory_procedure	diagnoses	acquired_abnormality
diagnostic_procedure	diagnoses	pathologic_function
professional_or_occupational_group	diagnoses	cell_or_molecular_dysfunction
diagnostic_procedure	diagnoses	injury_or_poisoning
laboratory_procedure	diagnoses	congenital_abnormality
laboratory_procedure	diagnoses	anatomical_abnormality
sign_or_symptom	diagnoses	acquired_abnormality
gene_or_genome	location_of	disease_or_syndrome
gene_or_genome	location_of	cell_or_molecular_dysfunction
body_part_organ_or_organ_component	location_of	virus
gene_or_genome	location_of	acquired_abnormality
congenital_abnormality	location_of	pathologic_function
fully_formed_anatomical_structure	location_of	acquired_abnormality
bacterium	location_of	enzyme
cell	location_of	mental_or_behavioral_dysfunction
health_care_related_organization	carries_out	occupational_activity
gene_or_genome	carries_out	molecular_function
organization	carries_out	health_care_activity
self_help_or_relief_organization	carries_out	molecular_biology_research_technique
self_help_or_relief_organization	carries_out	research_activity
health_care_related_organization	carries_out	diagnostic_procedure
professional_society	carries_out	occupational_activity
professional_society	carries_out	therapeutic_or_preventive_procedure
laboratory_procedure	measures	cell_or_molecular_dysfunction
diagnostic_procedure	measures	organism_function
diagnostic_procedure	measures	physiologic_function
diagnostic_procedure	measures	carbohydrate
research_activity	measures	clinical_attribute
diagnostic_procedure	measures	mental_or_behavioral_dysfunction
research_activity	measures	eicosanoid
laboratory_procedure	measures	clinical_attribute
research_activity	uses	research_device
diagnostic_procedure	uses	antibiotic
population_group	uses	drug_delivery_device
professional_or_occupational_group	uses	clinical_drug
professional_or_occupational_group	uses	classification
diagnostic_procedure	uses	medical_device
group	uses	manufactured_object
age_group	uses	medical_device
laboratory_or_test_result	measurement_of	substance
laboratory_or_test_result	measurement_of	organophosphorus_compound
organism_attribute	measurement_of	organism_function
laboratory_or_test_result	measurement_of	antibiotic
laboratory_or_test_result	measurement_of	chemical_viewed_structurally
clinical_attribute	measurement_of	genetic_function
quantitative_concept	measurement_of	carbohydrate_sequence
organism_attribute	measurement_of	physiologic_function
pharmacologic_substance	prevents	experimental_model_of_disease
drug_delivery_device	prevents	cell_or_molecular_dysfunction
medical_device	prevents	mental_or_behavioral_dysfunction
medical_device	prevents	cell_or_molecular_dysfunction
drug_delivery_device	prevents	mental_or_behavioral_dysfunction
therapeutic_or_preventive_procedure	prevents	disease_or_syndrome
medical_device	prevents	injury_or_poisoning
therapeutic_or_preventive_procedure	prevents	cell_or_molecular_dysfunction
family_group	performs	behavior
group	performs	laboratory_procedure
group	performs	occupational_activity
professional_or_occupational_group	performs	social_behavior
patient_or_disabled_group	performs	activity
patient_or_disabled_group	performs	diagnostic_procedure
group	performs	social_behavior
age_group	performs	governmental_or_regulatory_activity
molecular_function	precedes	mental_process
organism_function	precedes	mental_process
physiologic_function	precedes	cell_function
mental_or_behavioral_dysfunction	precedes	pathologic_function
mental_process	precedes	genetic_function
experimental_model_of_disease	precedes	disease_or_syndrome
organism_function	precedes	physiologic_function
cell_or_molecular_dysfunction	precedes	disease_or_syndrome
diagnostic_procedure	analyzes	eicosanoid
laboratory_procedure	analyzes	enzyme
diagnostic_procedure	analyzes	enzyme
laboratory_procedure	analyzes	chemical_viewed_functionally
diagnostic_procedure	analyzes	organic_chemical
diagnostic_procedure	analyzes	lipid
laboratory_procedure	analyzes	indicator_reagent_or_diagnostic_aid
diagnostic_procedure	analyzes	antibiotic
body_substance	derivative_of	tissue
immunologic_factor	indicates	bacterium
immunologic_factor	indicates	disease_or_syndrome
laboratory_or_test_result	indicates	pathologic_function
laboratory_or_test_result	indicates	anatomical_abnormality
laboratory_or_test_result	indicates	genetic_function
laboratory_or_test_result	indicates	cell_function
immunologic_factor	indicates	rickettsia_or_chlamydia
laboratory_or_test_result	indicates	molecular_function
quantitative_concept	conceptual_part_of	therapeutic_or_preventive_procedure
temporal_concept	conceptual_part_of	cell_function
temporal_concept	conceptual_part_of	organism_function
organ_or_tissue_function	conceptual_part_of	temporal_concept
body_system	conceptual_part_of	fully_formed_anatomical_structure
body_space_or_junction	conceptual_part_of	body_system
cell	conceptual_part_of	body_system
organism_function	conceptual_part_of	temporal_concept
therapeutic_or_preventive_procedure	treats	pathologic_function
pharmacologic_substance	treats	pathologic_function
drug_delivery_device	treats	cell_or_molecular_dysfunction
antibiotic	treats	cell_or_molecular_dysfunction
pharmacologic_substance	treats	anatomical_abnormality
antibiotic	treats	injury_or_poisoning
medical_device	treats	cell_or_molecular_dysfunction
therapeutic_or_preventive_procedure	treats	sign_or_symptom
laboratory_procedure	assesses_effect_of	eicosanoid
laboratory_procedure	assesses_effect_of	nucleic_acid_nucleoside_or_nucleotide
laboratory_procedure	assesses_effect_of	molecular_function
diagnostic_procedure	assesses_effect_of	immunologic_factor
diagnostic_procedure	assesses_effect_of	amino_acid_peptide_or_protein
diagnostic_procedure	assesses_effect_of	hazardous_or_poisonous_substance
laboratory_procedure	assesses_effect_of	carbohydrate
laboratory_procedure	assesses_effect_of	inorganic_chemical
cell_component	contains	body_substance
drug_delivery_device	contains	clinical_drug
gene_or_genome	contains	body_substance
body_space_or_junction	contains	tissue
embryonic_structure	contains	body_substance
fully_formed_anatomical_structure	contains	body_substance
body_space_or_junction	contains	body_substance
cell	contains	body_substance
biologically_active_substance	ingredient_of	clinical_drug
food	ingredient_of	clinical_drug
neuroreactive_substance_or_biogenic_amine	ingredient_of	clinical_drug
biomedical_or_dental_material	ingredient_of	clinical_drug
chemical	ingredient_of	clinical_drug
nucleic_acid_nucleoside_or_nucleotide	ingredient_of	clinical_drug
antibiotic	ingredient_of	clinical_drug
body_substance	ingredient_of	clinical_drug
body_part_organ_or_organ_component	connected_to	tissue
body_part_organ_or_organ_component	connected_to	body_space_or_junction
body_part_organ_or_organ_component	connected_to	body_substance
body_space_or_junction	connected_to	tissue
family_group	exhibits	behavior
professional_or_occupational_group	exhibits	social_behavior
human	exhibits	behavior
human	exhibits	social_behavior
reptile	exhibits	behavior
animal	exhibits	behavior
professional_or_occupational_group	exhibits	behavior
invertebrate	exhibits	behavior
body_location_or_region	adjacent_to	body_part_organ_or_organ_component
cell_component	adjacent_to	body_space_or_junction
body_part_organ_or_organ_component	adjacent_to	body_space_or_junction
body_part_organ_or_organ_component	adjacent_to	cell
body_location_or_region	adjacent_to	body_space_or_junction
body_part_organ_or_organ_component	adjacent_to	tissue
occupational_activity	method_of	occupation_or_discipline
laboratory_procedure	method_of	biomedical_occupation_or_discipline
educational_activity	method_of	biomedical_occupation_or_discipline
machine_activity	method_of	therapeutic_or_preventive_procedure
machine_activity	method_of	diagnostic_procedure
occupational_activity	method_of	biomedical_occupation_or_discipline
diagnostic_procedure	method_of	biomedical_occupation_or_discipline
laboratory_procedure	method_of	therapeutic_or_preventive_procedure
professional_or_occupational_group	manages	professional_society
self_help_or_relief_organization	manages	patient_or_disabled_group
professional_or_occupational_group	manages	health_care_related_organization
professional_or_occupational_group	manages	organization
professional_or_occupational_group	manages	self_help_or_relief_organization
health_care_related_organization	manages	patient_or_disabled_group
group_attribute	property_of	population_group
clinical_attribute	property_of	plant
organism_attribute	property_of	reptile
group_attribute	property_of	patient_or_disabled_group
organism_attribute	property_of	archaeon
organism_attribute	property_of	amphibian
clinical_attribute	property_of	vertebrate
clinical_attribute	property_of	human
disease_or_syndrome	conceptually_related_to	experimental_model_of_disease
individual_behavior	conceptually_related_to	idea_or_concept
tissue	developmental_form_of	body_part_organ_or_organ_component
embryonic_structure	developmental_form_of	body_part_organ_or_organ_component
embryonic_structure	developmental_form_of	cell
embryonic_structure	developmental_form_of	tissue
body_substance	consists_of	eicosanoid
body_substance	consists_of	organic_chemical
body_substance	consists_of	lipid
body_part_organ_or_organ_component	consists_of	body_substance
body_substance	consists_of	carbohydrate
body_substance	consists_of	amino_acid_peptide_or_protein
body_substance	consists_of	steroid
body_substance	consists_of	nucleic_acid_nucleoside_or_nucleotide
tissue	surrounds	cell
body_part_organ_or_organ_component	surrounds	tissue
tissue	surrounds	cell_component
tissue	surrounds	body_substance
body_substance	surrounds	embryonic_structure
body_space_or_junction	surrounds	cell
professional_or_occupational_group	practices	biomedical_occupation_or_discipline
professional_or_occupational_group	practices	occupation_or_discipline
body_part_organ_or_organ_component	interconnects	body_space_or_junction
body_space_or_junction	interconnects	cell
